 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
3723,486,8998,30.686,53.518,0,0.271,1.347,2.277,4.236,8.501,3.4e38
3724,486,9000,30.379,54.148,0,0.354,1.433,2.558,5.035,10.684,3.4e38
3725,486,9001,30.158,54.742,0,0.313,1.401,2.469,4.805,10.105,3.4e38
3726,486,9002,30.406,54.799,0,0.291,1.421,2.532,5.000,10.701,3.4e38
3727,486,9003,29.805,54.120,0,0.359,1.481,2.712,5.470,11.870,3.4e38
3728,486,9004,30.591,53.613,0,0.437,1.382,2.389,4.552,9.362,3.4e38
3729,486,9006,31.221,52.283,0,0.349,1.389,2.446,4.788,10.196,3.4e38
3730,486,9007,31.173,53.115,0,0.300,1.438,2.597,5.190,11.201,3.4e38
3731,486,9008,30.964,52.481,0,0.171,1.428,2.631,5.444,12.298,3.4e38
3732,486,9009,30.825,53.141,0,0.343,1.436,2.591,5.192,11.276,3.4e38
3733,486,9010,30.736,53.337,0,0.261,1.486,2.726,5.510,12.005,3.4e38
3734,486,9011,31.067,53.155,0,0.248,1.467,2.689,5.451,11.925,3.4e38
3735,487,9012,52.089,93.781,0,0.171,1.395,2.510,5.051,11.084,3.4e38
3736,487,9013,52.258,93.649,0,0.261,1.488,2.765,5.692,12.666,3.4e38
3737,487,9014,52.433,93.474,0,0.192,1.314,2.216,4.175,8.624,3.4e38
3738,488,9015,30.205,52.828,0,0.203,1.457,2.669,5.419,11.886,3.4e38
3739,488,9016,30.517,52.212,0,0.233,1.495,2.770,5.655,12.420,3.4e38
3740,488,9017,31.361,52.288,0,0.224,1.355,2.319,4.395,9.036,3.4e38
3741,488,9018,32.043,51.800,0,0.275,1.390,2.436,4.736,9.993,3.4e38
3742,489,9025,33.457,54.588,0,0.157,1.517,2.844,5.898,13.211,3.4e38
3743,489,9026,32.448,54.320,0,0.280,1.393,2.434,4.699,9.799,3.4e38
3744,489,9027,32.120,55.561,0,0.257,1.382,2.388,4.558,9.408,3.4e38
3745,489,9028,31.313,54.191,0,0.306,1.346,2.279,4.245,8.523,3.4e38
3746,489,9029,31.479,54.533,0,0.205,1.335,2.256,4.218,8.550,3.4e38
3747,489,9030,31.409,54.331,0,0.339,1.379,2.372,4.478,9.090,3.4e38
3748,490,9031,52.616,94.112,0,0.347,1.482,2.730,5.545,12.131,3.4e38
3749,490,9032,52.625,93.562,0,0.277,1.526,2.847,5.843,12.899,3.4e38
3750,491,9033,31.354,54.258,0,0.171,1.481,2.743,5.624,12.446,3.4e38
3751,491,9034,30.455,53.600,0,0.117,1.555,2.990,6.340,14.428,3.4e38
3752,491,9035,30.012,53.368,0,0.156,1.357,2.370,4.674,10.187,3.4e38
3753,491,9036,30.507,53.621,0,0.094,1.308,2.188,4.066,8.223,3.4e38
3754,491,9037,30.919,54.206,0,0.141,1.377,2.421,4.756,10.184,3.4e38
3755,492,9040,52.574,94.278,0,0.267,1.437,2.581,5.126,11.004,3.4e38
3756,492,9041,52.784,94.356,0,0.276,1.322,2.203,4.045,8.028,3.4e38
3757,492,9042,52.350,93.374,0,0.373,1.567,2.996,6.293,14.188,3.4e38
3758,492,9043,53.427,92.844,0,0.278,1.500,2.782,5.691,12.547,3.4e38
3759,492,9044,53.124,93.423,0,0.194,1.488,2.810,5.929,13.594,3.4e38
3760,493,9045,29.778,53.523,0,0.324,1.451,2.600,5.118,10.825,3.4e38
3761,493,9046,28.770,53.257,0,0.334,1.526,2.848,5.831,12.805,3.4e38
3762,493,9047,29.289,54.255,0,0.281,1.527,2.863,5.896,13.036,3.4e38
3763,493,9048,28.600,54.057,0,0.191,1.491,2.795,5.831,13.189,3.4e38
3764,493,9049,28.174,53.241,0,0.295,1.476,2.697,5.430,11.769,3.4e38
3765,494,9050,51.799,94.253,0,0.331,1.374,2.378,4.542,9.376,3.4e38
3766,494,9051,52.029,94.321,0,0.315,1.473,2.685,5.388,11.630,3.4e38
3767,494,9053,52.077,94.758,0,0.390,1.427,2.556,5.082,10.971,3.4e38
3768,494,9054,52.359,94.374,0,0.217,1.407,2.465,4.773,10.010,3.4e38
3769,495,9055,28.677,54.317,0,0.277,1.449,2.602,5.142,10.929,3.4e38
3770,495,9056,28.062,53.468,0,0.292,1.433,2.585,5.165,11.160,3.4e38
3771,495,9057,28.327,53.427,0,0.304,1.439,2.563,5.023,10.589,3.4e38
3772,495,9058,28.621,54.264,0,0.226,1.458,2.626,5.206,11.096,3.4e38
3773,496,9059,52.457,94.476,0,0.277,1.504,2.788,5.704,12.586,3.4e38
3774,496,9060,52.554,94.313,0,0.290,1.311,2.170,3.946,7.729,3.4e38
3775,496,9062,52.837,94.344,0,0.227,1.428,2.559,5.066,10.827,3.4e38
3776,497,9063,95.006,94.900,0,0.286,1.461,2.685,5.481,12.123,3.4e38
3777,497,9064,94.663,94.254,0,0.307,1.468,2.670,5.347,11.527,3.4e38
3778,497,9065,94.723,93.865,0,0.378,1.503,2.788,5.686,12.454,3.4e38
3779,498,9069,52.309,93.783,0,0.215,1.535,2.932,6.207,14.186,3.4e38
3780,498,9071,52.054,94.293,0,0.275,1.444,2.603,5.184,11.137,3.4e38
3781,499,9070,27.883,52.640,0,0.143,1.624,3.271,7.291,17.470,3.4e38
3782,499,9072,29.389,53.994,0,0.191,1.502,2.808,5.809,12.967,3.4e38
3783,499,9073,28.178,54.609,0,0.231,1.409,2.485,4.863,10.347,3.4e38
3784,499,9074,29.281,54.921,0,0.228,1.462,2.690,5.496,12.144,3.4e38
3785,500,9077,29.971,54.222,0,0.320,1.336,2.270,4.282,8.784,3.4e38
3786,500,9078,29.654,54.336,0,0.270,1.414,2.501,4.884,10.308,3.4e38
3787,500,9080,30.601,55.496,0,0.295,1.398,2.436,4.669,9.633,3.4e38
3788,500,9082,29.170,55.523,0,0.280,1.394,2.431,4.676,9.702,3.4e38
3789,501,9079,52.737,92.513,0,0.340,1.398,2.465,4.821,10.232,3.4e38
3790,501,9081,52.312,93.601,0,0.440,1.399,2.432,4.642,9.515,3.4e38
3791,501,9083,52.655,93.297,0,0.155,1.427,2.516,4.870,10.130,3.4e38
3792,502,9085,28.705,56.282,0,0.412,1.388,2.412,4.619,9.542,3.4e38
3793,502,9087,28.504,55.910,0,0.324,1.477,2.715,5.511,12.077,3.4e38
3794,502,9088,28.638,56.253,0,0.294,1.455,2.623,5.207,11.134,3.4e38
3795,502,9090,29.208,56.651,0,0.248,1.428,2.538,4.952,10.373,3.4e38
3796,503,9089,52.619,92.539,0,0.327,1.526,2.857,5.867,12.919,3.4e38
3797,503,9091,52.599,92.676,0,0.218,1.409,2.469,4.759,9.886,3.4e38
3798,503,9092,52.439,93.417,0,0.195,1.371,2.368,4.529,9.394,3.4e38
3799,503,9093,52.978,93.255,0,0.250,1.475,2.734,5.621,12.500,3.4e38
3800,503,9094,53.081,92.876,0,0.317,1.506,2.838,5.941,13.467,3.4e38
3801,503,9095,53.150,92.758,0,0.255,1.470,2.664,5.307,11.365,3.4e38
3802,504,9096,29.436,55.932,0,0.375,1.461,2.686,5.488,12.162,3.4e38
3803,504,9097,29.479,55.747,0,0.273,1.366,2.356,4.508,9.377,3.4e38
3804,504,9098,29.061,55.971,0,0.199,1.530,2.935,6.288,14.645,3.4e38
3805,504,9100,29.059,56.646,0,0.228,1.518,2.851,5.906,13.166,3.4e38
3806,504,9102,28.563,56.237,0,0.375,1.448,2.598,5.146,10.999,3.4e38
3807,504,9103,28.823,55.762,0,0.277,1.487,2.734,5.537,12.085,3.4e38
3808,504,9104,28.228,56.588,0,0.299,1.385,2.463,4.884,10.539,3.4e38
3809,505,9099,52.710,92.953,0,0.385,1.523,2.877,6.005,13.504,3.4e38
3810,505,9101,52.325,93.440,0,0.449,1.505,2.769,5.576,12.016,3.4e38
3811,506,9105,53.010,92.636,0,0.270,1.531,2.914,6.136,13.949,3.4e38
3812,506,9106,52.221,92.676,0,0.455,1.500,2.805,5.815,13.038,3.4e38
3813,506,9107,52.662,92.916,0,0.438,1.483,2.734,5.571,12.257,3.4e38
3814,506,9108,51.902,92.635,0,0.395,1.540,2.916,6.078,13.620,3.4e38
3815,506,9109,51.709,93.160,0,0.442,1.437,2.587,5.153,11.101,3.4e38
3816,506,9110,51.898,93.583,0,0.413,1.605,3.150,6.799,15.737,3.4e38
3817,507,9111,29.596,55.587,0,0.305,1.444,2.602,5.181,11.132,3.4e38
3818,507,9112,29.392,54.663,0,0.295,1.407,2.473,4.787,9.999,3.4e38
3819,507,9113,30.626,55.291,0,0.329,1.403,2.444,4.671,9.590,3.4e38
3820,508,9114,51.667,93.282,0,0.514,1.505,2.806,5.768,12.765,3.4e38
3821,508,9115,52.068,93.449,0,0.345,1.447,2.614,5.213,11.223,3.4e38
3822,509,9117,30.710,56.603,0,0.392,1.526,2.876,5.980,13.389,3.4e38
3823,509,9118,29.942,57.439,0,0.342,1.368,2.400,4.715,10.137,3.4e38
3824,509,9119,29.624,56.698,0,0.382,1.310,2.154,3.887,7.543,3.4e38
3825,509,9120,29.249,56.488,0,0.316,1.413,2.481,4.777,9.860,3.4e38
3826,509,9121,29.718,58.411,0,0.239,1.454,2.643,5.316,11.563,3.4e38
3827,509,9122,30.880,58.409,0,0.385,1.397,2.439,4.694,9.747,3.4e38
3828,509,9123,30.750,57.321,0,0.222,1.364,2.314,4.311,8.644,3.4e38
3829,509,9124,30.732,57.939,0,0.224,1.486,2.792,5.849,13.304,3.4e38
3830,509,9125,30.423,57.836,0,0.322,1.433,2.551,5.004,10.581,3.4e38
3831,509,9126,30.193,58.509,0,0.421,1.387,2.399,4.559,9.316,3.4e38
3832,509,9127,29.590,59.402,0,0.512,1.463,2.662,5.349,11.591,3.4e38
3833,509,9128,30.279,59.097,0,0.286,1.440,2.606,5.233,11.380,3.4e38
3834,509,9130,30.031,58.815,0,0.215,1.376,2.392,4.598,9.557,3.4e38
3835,509,9131,30.127,58.151,0,0.271,1.484,2.716,5.468,11.830,3.4e38
3836,509,9132,29.717,58.385,0,0.310,1.376,2.351,4.402,8.844,3.4e38
3837,509,9133,29.589,58.209,0,0.376,1.469,2.665,5.311,11.358,3.4e38
3838,509,9134,29.068,57.643,0,0.399,1.573,3.025,6.382,14.413,3.4e38
3839,509,9135,29.367,57.579,0,0.185,1.484,2.753,5.656,12.555,3.4e38
3840,509,9136,29.747,56.842,0,0.244,1.452,2.655,5.391,11.862,3.4e38
3841,509,9137,29.129,57.548,0,0.263,1.509,2.811,5.759,12.673,3.4e38
3842,509,9138,28.539,57.278,0,0.134,1.421,2.545,5.063,10.946,3.4e38
3843,509,9139,29.278,58.159,0,0.118,1.576,3.135,6.924,16.498,3.4e38
3844,509,9140,28.310,57.196,0,0.175,1.584,3.101,6.701,15.554,3.4e38
3845,509,9141,28.294,57.740,0,0.167,1.459,2.694,5.546,12.405,3.4e38
3846,509,9142,29.327,58.058,0,0.263,1.596,3.141,6.821,15.926,3.4e38
3847,509,9143,29.358,58.990,0,0.251,1.364,2.408,4.770,10.350,3.4e38
3848,509,9145,29.052,57.327,0,0.237,1.323,2.231,4.168,8.468,3.4e38
3849,509,9146,29.112,58.077,0,0.286,1.526,2.882,6.003,13.447,3.4e38
3850,509,9147,29.209,58.174,0,0.425,1.510,2.816,5.782,12.758,3.4e38
3851,509,9148,29.094,57.870,0,0.336,1.474,2.748,5.698,12.808,3.4e38
3852,509,9149,29.054,57.339,0,0.411,1.525,2.853,5.860,12.906,3.4e38
3853,509,9150,29.153,57.098,0,0.579,1.477,2.717,5.526,12.133,3.4e38
3854,509,9151,29.052,57.016,0,0.326,1.478,2.744,5.658,12.624,3.4e38
3855,509,9152,29.304,56.877,0,0.415,1.496,2.778,5.700,12.613,3.4e38
3856,509,9153,29.590,57.005,0,0.570,1.401,2.460,4.773,10.007,3.4e38
3857,509,9154,30.465,57.303,0,0.305,1.422,2.514,4.891,10.244,3.4e38
3858,509,9156,30.076,57.413,0,0.391,1.461,2.647,5.273,11.291,3.4e38
3859,509,9157,30.021,57.512,0,0.178,1.635,3.271,7.215,17.091,3.4e38
3860,509,9158,30.374,57.792,0,0.575,1.361,2.318,4.340,8.738,3.4e38
3861,509,9160,29.331,55.841,0,0.262,1.507,2.812,5.792,12.877,3.4e38
3862,509,9161,29.447,56.363,0,0.356,1.476,2.686,5.370,11.539,3.4e38
3863,509,9162,29.665,56.643,0,0.205,1.382,2.412,4.667,9.794,3.4e38
3864,509,9164,29.598,56.240,0,0.259,1.558,2.989,6.312,14.306,3.4e38
3865,509,9165,30.405,56.664,0,0.256,1.428,2.534,4.951,10.424,3.4e38
3866,509,9166,31.495,56.468,0,0.302,1.593,3.093,6.585,15.008,3.4e38
3867,509,9167,30.591,57.032,0,0.353,1.546,2.955,6.237,14.176,3.4e38
3868,509,9168,30.047,57.023,0,0.285,1.515,2.859,5.976,13.482,3.4e38
3869,509,9169,30.969,57.274,0,0.238,1.538,2.937,6.211,14.186,3.4e38
3870,509,9170,31.309,57.168,0,0.183,1.609,3.172,6.869,15.911,3.4e38
3871,509,9171,30.507,57.441,0,0.289,1.533,2.902,6.066,13.674,3.4e38
3872,509,9172,29.798,57.324,0,0.187,1.623,3.224,7.045,16.507,3.4e38
3873,509,9173,28.494,57.647,0,0.244,1.446,2.622,5.273,11.485,3.4e38
3874,510,9176,53.975,88.615,0,0.174,1.530,2.916,6.165,14.088,3.4e38
3875,510,9178,53.599,89.106,0,0.247,1.573,3.014,6.328,14.215,3.4e38
3876,511,9179,28.278,57.032,0,0.158,1.356,2.372,4.661,10.051,3.4e38
3877,511,9180,27.169,56.579,0,0.136,1.593,3.179,7.054,16.900,3.4e38
3878,511,9181,27.725,56.012,0,0.110,1.511,2.908,6.236,14.498,3.4e38
3879,511,9183,27.356,56.350,0,0.097,1.462,2.733,5.715,13.010,3.4e38
3880,511,9184,27.542,55.523,0,0.270,1.328,2.252,4.257,8.802,3.4e38
3881,511,9185,27.291,56.252,0,0.338,1.460,2.685,5.486,12.153,3.4e38
3882,511,9186,27.768,56.692,0,0.197,1.597,3.109,6.642,15.198,3.4e38
3883,511,9187,28.094,56.597,0,0.234,1.443,2.604,5.193,11.177,3.4e38
3884,511,9188,28.318,56.547,0,0.186,1.534,2.876,5.927,13.129,3.4e38
3885,511,9189,26.964,55.906,0,0.128,1.518,2.909,6.212,14.369,3.4e38
3886,511,9190,27.930,57.125,0,0.206,1.505,2.843,5.991,13.722,3.4e38
3887,511,9191,28.163,57.251,0,0.177,1.350,2.297,4.311,8.740,3.4e38
3888,511,9193,26.936,54.560,0,0.229,1.320,2.244,4.257,8.816,3.4e38
3889,511,9194,27.095,54.950,0,0.216,1.415,2.530,5.022,10.802,3.4e38
3890,511,9195,27.441,54.798,0,0.245,1.417,2.526,4.996,10.729,3.4e38
3891,511,9196,27.973,54.702,0,0.308,1.392,2.451,4.791,10.157,3.4e38
3892,511,9197,27.440,54.230,0,0.190,1.403,2.471,4.808,10.098,3.4e38
3893,511,9198,27.057,55.292,0,0.237,1.599,3.138,6.780,15.720,3.4e38
3894,511,9199,26.759,55.425,0,0.165,1.340,2.286,4.335,8.972,3.4e38
3895,511,9200,27.162,56.294,0,0.122,1.436,2.565,5.048,10.693,3.4e38
3896,511,9201,27.571,56.091,0,0.141,1.323,2.208,4.044,7.965,3.4e38
3897,511,9202,27.304,56.000,0,0.130,1.449,2.666,5.478,12.246,3.4e38
3898,511,9203,27.843,56.364,0,0.183,1.456,2.674,5.460,12.105,3.4e38
3899,511,9204,27.219,57.553,0,0.266,1.364,2.337,4.415,9.003,3.4e38
3900,511,9205,27.792,58.277,0,0.228,1.352,2.305,4.366,9.011,3.4e38
3901,511,9206,27.250,58.303,0,0.247,1.390,2.409,4.596,9.465,3.4e38
3902,511,9207,27.619,56.883,0,0.305,1.445,2.630,5.316,11.653,3.4e38
3903,511,9208,27.589,56.822,0,0.247,1.365,2.344,4.439,9.076,3.4e38
3904,511,9209,27.442,57.112,0,0.303,1.450,2.633,5.293,11.493,3.4e38
3905,511,9210,27.580,57.354,0,0.172,1.539,2.912,6.069,13.610,3.4e38
3906,511,9211,28.413,57.770,0,0.197,1.456,2.690,5.549,12.461,3.4e38
3907,511,9212,29.065,56.652,0,0.230,1.402,2.499,4.971,10.794,3.4e38
3908,511,9213,29.524,57.036,0,0.329,1.398,2.441,4.693,9.718,3.4e38
3909,511,9214,29.702,57.219,0,0.389,1.383,2.417,4.681,9.835,3.4e38
3910,511,9215,29.772,57.558,0,0.333,1.453,2.585,5.034,10.494,3.4e38
3911,511,9216,30.176,57.078,0,0.333,1.411,2.510,4.960,10.643,3.4e38
3912,511,9217,29.150,57.175,0,0.232,1.436,2.595,5.217,11.391,3.4e38
3913,511,9218,28.550,57.327,0,0.141,1.466,2.723,5.654,12.786,3.4e38
3914,511,9219,28.801,57.384,0,0.146,1.474,2.718,5.572,12.397,3.4e38
3915,511,9220,30.104,57.496,0,0.241,1.370,2.406,4.719,10.091,3.4e38
3916,511,9222,30.606,57.362,0,0.236,1.447,2.612,5.219,11.285,3.4e38
3917,511,9223,30.396,56.843,0,0.156,1.598,3.144,6.822,15.909,3.4e38
3918,511,9225,30.226,57.019,0,0.168,1.584,3.135,6.885,16.307,3.4e38
3919,511,9226,31.325,56.441,0,0.145,1.355,2.302,4.306,8.685,3.4e38
3920,511,9227,31.355,55.510,0,0.193,1.588,3.119,6.755,15.706,3.4e38
3921,511,9228,32.522,55.466,0,0.234,1.383,2.408,4.637,9.665,3.4e38
3922,511,9229,31.771,55.083,0,0.360,1.366,2.369,4.559,9.534,3.4e38
3923,511,9230,31.989,54.853,0,0.273,1.470,2.712,5.546,12.253,3.4e38
3924,511,9231,31.586,55.901,0,0.266,1.469,2.674,5.366,11.584,3.4e38
3925,511,9232,31.529,56.260,0,0.183,1.449,2.641,5.331,11.646,3.4e38
3926,511,9233,32.473,54.842,0,0.217,1.392,2.401,4.537,9.191,3.4e38
3927,511,9234,32.150,54.994,0,0.307,1.493,2.791,5.793,13.016,3.4e38
3928,511,9235,32.599,54.170,0,0.286,1.318,2.185,3.982,7.811,3.4e38
3929,511,9236,32.348,53.671,0,0.188,1.496,2.754,5.581,12.184,3.4e38
3930,511,9238,32.936,55.849,0,0.296,1.397,2.446,4.725,9.848,3.4e38
3931,511,9239,32.529,55.805,0,0.254,1.363,2.318,4.331,8.701,3.4e38
3932,511,9240,33.180,55.084,0,0.268,1.404,2.489,4.893,10.431,3.4e38
3933,511,9241,32.709,54.666,0,0.254,1.399,2.429,4.629,9.483,3.4e38
3934,512,9253,62.571,55.963,0,0.095,1.408,2.519,5.013,10.819,3.4e38
3935,512,9255,71.746,57.001,0,0.064,1.197,1.934,3.559,7.320,3.4e38
3936,513,9266,49.558,101.614,0,0.069,1.168,1.821,3.209,6.315,3.4e38
3937,513,9268,48.374,97.961,0,0.120,1.503,2.833,5.951,13.563,3.4e38
3938,514,9273,9.694,73.248,0,0.062,1.265,2.128,4.055,8.576,3.4e38
3939,514,9275,11.111,69.830,0,0.066,1.163,1.781,3.024,5.619,3.4e38
3940,515,9282,29.202,70.608,0,0.083,1.237,1.994,3.601,7.188,3.4e38
3941,515,9284,30.366,71.491,0,0.071,1.269,2.091,3.844,7.746,3.4e38
3942,516,9317,75.767,8.840,0,0.065,1.314,2.292,4.507,9.753,3.4e38
3943,516,9319,72.854,8.339,0,0.071,1.241,2.070,3.930,8.324,3.4e38
3944,517,9330,72.662,53.691,0,0.062,1.141,1.703,2.829,5.202,3.4e38
3945,517,9332,67.640,55.416,0,0.073,1.384,2.546,5.298,12.124,3.4e38
3946,518,9419,53.058,90.551,0,0.161,1.665,3.362,7.424,17.476,3.4e38
3947,518,9421,53.429,90.717,0,0.127,1.441,2.566,5.032,10.622,3.4e38
3948,518,9422,52.496,91.336,0,0.147,1.482,2.720,5.493,11.920,3.4e38
3949,518,9423,52.278,91.031,0,0.105,1.528,2.978,6.503,15.442,3.4e38
3950,519,9441,123.799,114.621,0,0.063,1.108,1.617,2.617,4.672,3.4e38
3951,519,9443,120.909,111.285,0,0.071,1.246,2.065,3.858,7.949,3.4e38
3952,520,9494,52.602,91.690,0,0.198,1.455,2.604,5.111,10.762,3.4e38
3953,520,9496,52.250,90.341,0,0.101,1.316,2.233,4.256,8.937,3.4e38
3954,520,9497,52.548,90.199,0,0.307,1.418,2.495,4.830,10.067,3.4e38
3955,520,9498,52.250,90.338,0,0.324,1.379,2.373,4.493,9.165,3.4e38
3956,520,9500,52.193,90.384,0,0.179,1.456,2.664,5.403,11.859,3.4e38
3957,520,9502,52.474,91.293,0,0.152,1.403,2.532,5.128,11.370,3.4e38
3958,520,9503,52.177,90.542,0,0.308,1.386,2.410,4.632,9.640,3.4e38
3959,520,9504,52.466,91.600,0,0.138,1.441,2.570,5.047,10.687,3.4e38
3960,520,9505,52.926,91.539,0,0.233,1.440,2.616,5.288,11.598,3.4e38
3961,520,9506,52.754,91.364,0,0.137,1.393,2.459,4.834,10.350,3.4e38
3962,520,9507,52.344,91.060,0,0.193,1.407,2.500,4.922,10.491,3.4e38
3963,521,9510,52.839,90.109,0,0.103,1.284,2.178,4.193,8.971,3.4e38
3964,521,9511,52.792,90.137,0,0.115,1.426,2.536,4.995,10.668,3.4e38
3965,522,9516,52.271,90.812,0,0.109,1.490,2.791,5.842,13.317,3.4e38
3966,522,9518,52.648,90.954,0,0.216,1.412,2.486,4.820,10.069,3.4e38
3967,523,9523,44.386,85.417,0,0.374,1.475,2.713,5.528,12.189,3.4e38
3968,523,9524,43.927,85.475,0,0.084,1.406,2.575,5.322,12.057,3.4e38
3969,523,9526,43.793,84.748,0,0.372,1.462,2.682,5.469,12.110,3.4e38
3970,523,9527,44.040,84.580,0,0.363,1.428,2.565,5.110,11.022,3.4e38
3971,523,9529,44.087,84.432,0,0.373,1.481,2.729,5.566,12.283,3.4e38
3972,523,9530,44.213,84.926,0,0.230,1.617,3.219,7.060,16.617,3.4e38
3973,523,9531,43.546,85.042,0,0.116,1.423,2.603,5.351,12.040,3.4e38
3974,523,9532,44.472,84.876,0,0.320,1.497,2.780,5.697,12.584,3.4e38
3975,523,9533,43.710,85.089,0,0.199,1.528,2.890,6.033,13.552,3.4e38
3976,523,9534,44.652,85.003,0,0.161,1.462,2.710,5.606,12.598,3.4e38
3977,523,9535,44.284,85.057,0,0.333,1.396,2.469,4.863,10.427,3.4e38
3978,523,9536,44.375,85.705,0,0.243,1.486,2.720,5.487,11.931,3.4e38
3979,523,9537,44.072,86.392,0,0.374,1.426,2.560,5.107,11.067,3.4e38
3980,523,9539,42.776,86.585,0,0.246,1.536,2.929,6.179,14.061,3.4e38
3981,524,9556,51.697,91.161,0,0.446,1.470,2.672,5.335,11.434,3.4e38
3982,524,9557,51.840,91.638,0,0.397,1.368,2.346,4.436,9.064,3.4e38
3983,524,9558,51.985,91.852,0,0.255,1.402,2.524,5.077,11.131,3.4e38
3984,524,9559,52.591,91.954,0,0.329,1.402,2.460,4.761,9.948,3.4e38
3985,524,9560,52.219,91.228,0,0.293,1.421,2.524,4.951,10.488,3.4e38
3986,524,9561,51.869,91.098,0,0.205,1.400,2.492,4.938,10.639,3.4e38
3987,524,9562,51.897,91.394,0,0.198,1.412,2.515,4.967,10.615,3.4e38
3988,524,9563,51.883,90.903,0,0.386,1.478,2.699,5.426,11.734,3.4e38
3989,524,9565,52.145,91.804,0,0.225,1.365,2.392,4.685,10.021,3.4e38
3990,525,9564,93.938,112.283,0,0.321,1.366,2.369,4.559,9.533,3.4e38
3991,525,9566,94.198,111.649,0,0.331,1.373,2.360,4.464,9.096,3.4e38
3992,525,9567,94.693,112.157,0,0.203,1.426,2.530,4.962,10.535,3.4e38
3993,525,9568,95.056,112.134,0,0.330,1.488,2.770,5.721,12.779,3.4e38
3994,525,9569,95.436,110.957,0,0.396,1.430,2.562,5.088,10.937,3.4e38
3995,525,9570,94.315,110.783,0,0.262,1.464,2.670,5.380,11.712,3.4e38
3996,525,9571,94.004,110.655,0,0.321,1.506,2.854,6.016,13.728,3.4e38
3997,525,9572,92.984,111.409,0,0.276,1.504,2.802,5.767,12.805,3.4e38
3998,525,9573,92.506,110.996,0,0.143,1.507,2.818,5.830,13.010,3.4e38
3999,525,9574,93.208,111.769,0,0.202,1.336,2.266,4.263,8.727,3.4e38
4000,525,9575,93.525,111.169,0,0.347,1.504,2.786,5.680,12.445,3.4e38
4001,525,9576,93.437,111.498,0,0.269,1.437,2.570,5.068,10.776,3.4e38
4002,525,9577,93.882,111.535,0,0.127,1.494,2.777,5.704,12.642,3.4e38
4003,525,9578,93.879,111.263,0,0.360,1.399,2.436,4.664,9.610,3.4e38
4004,525,9579,93.818,110.454,0,0.274,1.500,2.785,5.715,12.671,3.4e38
4005,525,9580,92.360,109.896,0,0.272,1.511,2.825,5.830,12.965,3.4e38
4006,525,9581,92.489,110.412,0,0.298,1.414,2.515,4.954,10.554,3.4e38
4007,525,9582,92.855,110.339,0,0.152,1.456,2.653,5.335,11.572,3.4e38
4008,525,9583,93.719,110.728,0,0.389,1.416,2.495,4.838,10.105,3.4e38
4009,525,9584,93.493,110.425,0,0.424,1.322,2.197,4.010,7.882,3.4e38
4010,525,9585,93.389,110.154,0,0.148,1.549,2.937,6.131,13.762,3.4e38
4011,525,9586,93.245,110.160,0,0.268,1.383,2.409,4.645,9.700,3.4e38
4012,525,9587,93.030,110.436,0,0.306,1.353,2.339,4.507,9.474,3.4e38
4013,525,9588,92.484,110.384,0,0.244,1.282,2.071,3.668,6.990,3.4e38
4014,525,9589,93.737,110.460,0,0.147,1.326,2.262,4.328,9.104,3.4e38
4015,525,9590,93.802,111.045,0,0.354,1.453,2.659,5.405,11.919,3.4e38
4016,525,9591,93.598,111.622,0,0.288,1.299,2.107,3.730,7.064,3.4e38
4017,525,9592,92.980,111.294,0,0.326,1.372,2.377,4.570,9.550,3.4e38
4018,525,9593,93.129,112.445,0,0.266,1.380,2.385,4.554,9.405,3.4e38
4019,525,9594,92.539,111.881,0,0.335,1.498,2.787,5.727,12.694,3.4e38
4020,525,9595,93.090,111.633,0,0.245,1.349,2.305,4.371,9.001,3.4e38
4021,525,9596,92.557,111.340,0,0.225,1.312,2.179,3.988,7.884,3.4e38
4022,525,9597,92.090,112.020,0,0.257,1.451,2.645,5.339,11.651,3.4e38
4023,525,9598,92.084,111.418,0,0.281,1.500,2.795,5.746,12.722,3.4e38
4024,525,9599,91.490,111.582,0,0.173,1.485,2.726,5.539,12.172,3.4e38
4025,525,9600,92.222,111.490,0,0.144,1.380,2.392,4.576,9.451,3.4e38
4026,525,9601,91.635,112.334,0,0.310,1.367,2.361,4.507,9.306,3.4e38
4027,525,9602,92.108,112.715,0,0.369,1.507,2.773,5.602,12.147,3.4e38
4028,525,9604,92.432,112.177,0,0.302,1.426,2.538,4.984,10.558,3.4e38
4029,525,9605,92.401,112.622,0,0.272,1.432,2.526,4.879,10.093,3.4e38
4030,525,9606,91.703,112.169,0,0.240,1.356,2.328,4.433,9.182,3.4e38
4031,525,9607,91.783,112.097,0,0.212,1.651,3.325,7.367,17.491,3.4e38
4032,525,9608,91.706,112.049,0,0.119,1.399,2.464,4.816,10.218,3.4e38
4033,525,9609,91.990,112.521,0,0.069,1.361,2.471,5.081,11.472,3.4e38
4034,525,9610,92.333,113.101,0,0.282,1.294,2.155,3.994,8.068,3.4e38
4035,525,9611,92.327,113.021,0,0.339,1.388,2.428,4.704,9.885,3.4e38
4036,525,9612,91.917,112.805,0,0.214,1.403,2.485,4.882,10.396,3.4e38
4037,525,9614,92.061,113.358,0,0.235,1.358,2.327,4.424,9.131,3.4e38
4038,525,9615,92.229,113.036,0,0.217,1.379,2.420,4.726,10.042,3.4e38
4039,525,9616,92.335,113.229,0,0.371,1.325,2.219,4.102,8.207,3.4e38
