 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
3713,688,8507,73.437,104.749,0,0.411,1.563,2.986,6.270,14.127,3.4e38
3714,688,8508,74.877,104.112,0,0.323,1.517,2.878,6.052,13.758,3.4e38
3715,688,8509,74.399,103.589,0,0.270,1.574,3.044,6.478,14.804,3.4e38
3716,688,8510,72.312,104.765,0,0.316,1.550,2.966,6.259,14.215,3.4e38
3717,688,8511,70.201,104.875,0,0.505,1.542,2.918,6.075,13.590,3.4e38
3718,688,8512,69.175,104.187,0,0.450,1.399,2.461,4.787,10.076,3.4e38
3719,688,8513,67.679,105.441,0,0.276,1.404,2.490,4.921,10.595,3.4e38
3720,688,8514,69.570,107.600,0,0.404,1.378,2.360,4.432,8.937,3.4e38
3721,688,8515,70.391,108.702,0,0.246,1.446,2.604,5.180,11.134,3.4e38
3722,688,8516,70.663,108.457,0,0.316,1.454,2.606,5.132,10.867,3.4e38
3723,688,8517,70.391,109.022,0,0.204,1.512,2.826,5.833,12.983,3.4e38
3724,688,8519,69.466,109.148,0,0.292,1.520,2.881,6.046,13.684,3.4e38
3725,688,8520,68.703,108.489,0,0.261,1.545,2.952,6.222,14.108,3.4e38
3726,688,8521,69.092,109.079,0,0.114,1.504,2.915,6.359,15.141,3.4e38
3727,688,8522,69.130,109.004,0,0.226,1.507,2.814,5.807,12.923,3.4e38
3728,688,8523,69.058,109.170,0,0.238,1.458,2.675,5.458,12.068,3.4e38
3729,688,8524,70.108,108.937,0,0.312,1.502,2.820,5.873,13.226,3.4e38
3730,688,8525,69.591,108.215,0,0.364,1.456,2.651,5.334,11.569,3.4e38
3731,688,8526,69.271,109.125,0,0.163,1.492,2.783,5.747,12.807,3.4e38
3732,688,8527,69.624,109.331,0,0.177,1.583,3.098,6.695,15.572,3.4e38
3733,688,8528,72.552,109.322,0,0.233,1.575,3.033,6.417,14.564,3.4e38
3734,688,8529,72.643,109.991,0,0.307,1.531,2.917,6.152,13.986,3.4e38
3735,688,8530,73.032,109.768,0,0.296,1.469,2.688,5.446,11.923,3.4e38
3736,688,8531,74.274,109.566,0,0.316,1.435,2.564,5.056,10.767,3.4e38
3737,688,8532,73.556,109.389,0,0.242,1.398,2.446,4.725,9.863,3.4e38
3738,688,8533,72.786,109.396,0,0.290,1.572,3.056,6.549,15.081,3.4e38
3739,688,8534,71.950,109.317,0,0.153,1.607,3.240,7.259,17.540,3.4e38
3740,689,8535,37.508,48.466,0,0.138,1.341,2.302,4.399,9.158,3.4e38
3741,689,8536,37.896,48.334,0,0.216,1.458,2.682,5.492,12.209,3.4e38
3742,689,8537,38.168,48.017,0,0.314,1.460,2.687,5.495,12.181,3.4e38
3743,690,8539,72.605,109.501,0,0.386,1.474,2.691,5.406,11.682,3.4e38
3744,690,8540,71.802,109.450,0,0.362,1.424,2.531,4.971,10.560,3.4e38
3745,690,8541,71.111,108.503,0,0.479,1.461,2.647,5.287,11.380,3.4e38
3746,690,8542,69.334,108.495,0,0.289,1.474,2.675,5.324,11.351,3.4e38
3747,690,8544,70.628,107.906,0,0.341,1.452,2.633,5.284,11.466,3.4e38
3748,690,8545,69.501,107.658,0,0.452,1.406,2.485,4.860,10.292,3.4e38
3749,691,8546,38.095,48.274,0,0.350,1.420,2.516,4.926,10.419,3.4e38
3750,691,8547,38.396,48.230,0,0.339,1.364,2.347,4.481,9.308,3.4e38
3751,691,8548,38.247,48.054,0,0.184,1.418,2.569,5.217,11.589,3.4e38
3752,691,8549,38.237,47.639,0,0.230,1.548,2.957,6.222,14.082,3.4e38
3753,691,8550,39.325,48.325,0,0.162,1.499,2.818,5.902,13.436,3.4e38
3754,692,8551,65.811,104.436,0,0.304,1.425,2.532,4.960,10.472,3.4e38
3755,692,8552,65.014,103.730,0,0.279,1.480,2.783,5.834,13.282,3.4e38
3756,693,8554,38.792,48.285,0,0.248,1.558,2.989,6.325,14.404,3.4e38
3757,693,8555,38.712,48.522,0,0.197,1.411,2.492,4.860,10.231,3.4e38
3758,694,8556,93.542,19.639,0,0.281,1.407,2.478,4.811,10.064,3.4e38
3759,694,8557,92.751,19.752,0,0.221,1.558,3.031,6.545,15.276,3.4e38
3760,694,8558,93.560,20.354,0,0.266,1.717,3.575,8.152,19.835,3.4e38
3761,695,8560,39.248,49.087,0,0.259,1.425,2.574,5.165,11.231,3.4e38
3762,695,8561,38.863,49.048,0,0.239,1.416,2.580,5.275,11.794,3.4e38
3763,695,8562,37.594,48.598,0,0.193,1.400,2.479,4.888,10.502,3.4e38
3764,696,8565,38.585,48.760,0,0.143,1.436,2.593,5.205,11.349,3.4e38
3765,696,8567,38.833,48.602,0,0.184,1.461,2.643,5.271,11.331,3.4e38
3766,697,8568,92.592,20.084,0,0.271,1.635,3.265,7.168,16.870,3.4e38
3767,697,8569,92.684,19.383,0,0.250,1.414,2.528,5.025,10.862,3.4e38
3768,697,8570,91.552,19.830,0,0.115,1.357,2.386,4.709,10.187,3.4e38
3769,698,8571,37.986,48.321,0,0.198,1.473,2.740,5.661,12.659,3.4e38
3770,698,8572,38.330,48.460,0,0.283,1.462,2.664,5.359,11.616,3.4e38
3771,698,8573,38.790,47.953,0,0.162,1.481,2.723,5.535,12.161,3.4e38
3772,698,8574,39.225,48.937,0,0.173,1.499,2.787,5.707,12.549,3.4e38
3773,698,8575,38.532,48.255,0,0.387,1.370,2.358,4.471,9.140,3.4e38
3774,699,8576,92.250,19.515,0,0.233,1.581,3.052,6.469,14.690,3.4e38
3775,699,8577,92.627,20.401,0,0.184,1.586,3.082,6.592,15.129,3.4e38
3776,699,8579,93.229,20.564,0,0.214,1.581,3.080,6.628,15.361,3.4e38
3777,699,8580,92.680,20.530,0,0.256,1.540,2.930,6.140,13.839,3.4e38
3778,699,8581,93.142,20.708,0,0.141,1.465,2.693,5.481,12.046,3.4e38
3779,699,8583,92.516,21.208,0,0.156,1.510,2.858,6.011,13.686,3.4e38
3780,699,8585,93.598,20.693,0,0.193,1.578,3.039,6.428,14.562,3.4e38
3781,699,8586,93.424,20.419,0,0.087,1.346,2.329,4.512,9.566,3.4e38
3782,700,8593,38.549,59.583,0,0.128,1.463,2.658,5.346,11.647,3.4e38
3783,700,8594,38.875,60.145,0,0.213,1.520,2.849,5.887,13.085,3.4e38
3784,700,8595,39.222,60.470,0,0.213,1.472,2.674,5.349,11.512,3.4e38
3785,700,8596,39.148,59.733,0,0.177,1.608,3.170,6.877,15.998,3.4e38
3786,700,8597,38.952,60.239,0,0.147,1.562,3.040,6.557,15.265,3.4e38
3787,700,8598,37.992,59.838,0,0.180,1.607,3.167,6.863,15.939,3.4e38
3788,700,8599,38.093,60.160,0,0.230,1.512,2.869,6.032,13.683,3.4e38
3789,700,8601,38.186,60.323,0,0.138,1.329,2.253,4.249,8.746,3.4e38
3790,700,8602,38.093,60.586,0,0.277,1.493,2.797,5.812,13.046,3.4e38
3791,700,8603,38.877,60.164,0,0.240,1.346,2.298,4.351,8.960,3.4e38
3792,700,8604,38.550,59.242,0,0.254,1.461,2.644,5.271,11.317,3.4e38
3793,700,8605,38.752,60.206,0,0.266,1.426,2.544,5.021,10.724,3.4e38
3794,700,8606,38.571,59.698,0,0.217,1.349,2.287,4.278,8.665,3.4e38
3795,700,8607,38.350,60.341,0,0.217,1.395,2.446,4.743,9.947,3.4e38
3796,700,8608,37.607,59.783,0,0.244,1.419,2.566,5.170,11.331,3.4e38
3797,700,8609,37.967,60.209,0,0.257,1.514,2.867,6.027,13.719,3.4e38
3798,700,8610,38.251,60.159,0,0.323,1.412,2.504,4.897,10.325,3.4e38
3799,700,8611,38.306,60.262,0,0.241,1.386,2.405,4.620,9.624,3.4e38
3800,700,8612,38.128,60.464,0,0.210,1.439,2.604,5.235,11.421,3.4e38
3801,700,8613,38.501,60.172,0,0.253,1.357,2.324,4.406,9.054,3.4e38
3802,700,8614,38.267,60.204,0,0.306,1.310,2.193,4.083,8.300,3.4e38
3803,700,8615,38.459,60.802,0,0.297,1.320,2.238,4.237,8.776,3.4e38
3804,700,8616,38.453,60.421,0,0.321,1.383,2.380,4.500,9.161,3.4e38
3805,700,8617,38.495,60.172,0,0.308,1.536,2.896,6.007,13.370,3.4e38
3806,700,8618,38.415,60.264,0,0.159,1.399,2.493,4.954,10.707,3.4e38
3807,700,8619,38.416,60.577,0,0.105,1.457,2.661,5.398,11.868,3.4e38
3808,700,8620,38.169,60.037,0,0.160,1.462,2.717,5.636,12.709,3.4e38
3809,700,8621,37.302,61.031,0,0.207,1.461,2.695,5.539,12.370,3.4e38
3810,700,8623,38.294,60.737,0,0.218,1.478,2.696,5.423,11.760,3.4e38
3811,700,8625,37.863,60.650,0,0.271,1.532,2.905,6.086,13.738,3.4e38
3812,700,8626,38.423,60.449,0,0.272,1.422,2.506,4.854,10.109,3.4e38
3813,700,8628,38.450,60.413,0,0.102,1.436,2.620,5.327,11.772,3.4e38
3814,700,8629,37.795,61.347,0,0.302,1.535,2.872,5.885,12.923,3.4e38
3815,700,8630,37.572,61.175,0,0.207,1.372,2.370,4.536,9.417,3.4e38
3816,700,8631,37.705,61.157,0,0.340,1.454,2.659,5.381,11.753,3.4e38
3817,700,8632,37.740,60.849,0,0.278,1.517,2.818,5.752,12.599,3.4e38
3818,700,8633,37.497,60.965,0,0.248,1.392,2.441,4.745,10.014,3.4e38
3819,700,8634,37.717,60.720,0,0.219,1.496,2.759,5.594,12.190,3.4e38
3820,700,8635,38.035,61.586,0,0.222,1.439,2.608,5.237,11.376,3.4e38
3821,700,8636,38.557,61.267,0,0.214,1.405,2.493,4.922,10.582,3.4e38
3822,700,8637,38.056,60.672,0,0.228,1.485,2.776,5.769,12.985,3.4e38
3823,700,8638,38.093,60.576,0,0.231,1.337,2.302,4.448,9.452,3.4e38
3824,700,8639,38.686,61.221,0,0.166,1.362,2.347,4.494,9.365,3.4e38
3825,700,8640,38.496,61.096,0,0.285,1.487,2.748,5.604,12.310,3.4e38
3826,700,8641,38.335,61.129,0,0.290,1.411,2.519,5.009,10.836,3.4e38
3827,700,8642,38.515,61.109,0,0.201,1.397,2.445,4.726,9.863,3.4e38
3828,700,8643,38.758,60.597,0,0.174,1.248,1.990,3.511,6.750,3.4e38
3829,700,8644,37.827,60.360,0,0.226,1.450,2.620,5.229,11.260,3.4e38
3830,700,8645,38.833,59.972,0,0.211,1.524,2.904,6.132,13.969,3.4e38
3831,700,8647,38.806,60.848,0,0.090,1.312,2.281,4.518,9.960,3.4e38
3832,700,8648,38.759,60.085,0,0.327,1.478,2.735,5.609,12.454,3.4e38
3833,700,8649,38.899,60.418,0,0.143,1.521,2.858,5.927,13.248,3.4e38
3834,700,8650,38.898,60.273,0,0.156,1.419,2.537,5.030,10.806,3.4e38
3835,700,8651,38.608,60.462,0,0.242,1.422,2.549,5.090,11.077,3.4e38
3836,700,8652,39.008,60.673,0,0.246,1.552,2.972,6.281,14.272,3.4e38
3837,700,8653,38.908,61.406,0,0.313,1.401,2.487,4.908,10.528,3.4e38
3838,700,8655,39.661,61.558,0,0.146,1.432,2.589,5.220,11.453,3.4e38
3839,700,8656,38.588,61.471,0,0.082,1.359,2.398,4.753,10.325,3.4e38
3840,700,8657,39.262,60.626,0,0.241,1.410,2.513,4.958,10.565,3.4e38
3841,700,8659,39.370,60.680,0,0.236,1.348,2.285,4.264,8.577,3.4e38
3842,700,8660,39.053,60.701,0,0.177,1.533,2.937,6.252,14.396,3.4e38
3843,700,8661,38.675,59.938,0,0.133,1.419,2.599,5.339,11.965,3.4e38
3844,700,8662,38.164,60.472,0,0.215,1.497,2.800,5.802,13.005,3.4e38
3845,700,8663,38.469,60.171,0,0.256,1.453,2.617,5.194,11.108,3.4e38
3846,700,8664,37.818,60.261,0,0.117,1.527,2.903,6.117,13.929,3.4e38
3847,700,8665,38.285,59.968,0,0.295,1.439,2.610,5.250,11.430,3.4e38
3848,700,8666,38.565,59.690,0,0.193,1.480,2.720,5.516,12.049,3.4e38
3849,700,8667,37.667,60.364,0,0.121,1.345,2.303,4.388,9.105,3.4e38
3850,700,8668,38.438,60.847,0,0.166,1.468,2.686,5.441,11.911,3.4e38
3851,700,8669,39.041,60.368,0,0.253,1.535,2.916,6.113,13.786,3.4e38
3852,700,8670,38.397,61.149,0,0.186,1.466,2.701,5.531,12.279,3.4e38
3853,700,8671,38.270,60.705,0,0.295,1.538,2.899,6.008,13.382,3.4e38
3854,700,8673,38.349,60.414,0,0.195,1.436,2.578,5.106,10.909,3.4e38
3855,700,8674,38.255,60.509,0,0.155,1.425,2.606,5.352,12.016,3.4e38
3856,700,8675,38.249,60.692,0,0.232,1.416,2.498,4.850,10.130,3.4e38
3857,700,8676,37.856,60.484,0,0.294,1.456,2.665,5.407,11.885,3.4e38
3858,700,8677,38.298,60.911,0,0.298,1.457,2.662,5.388,11.797,3.4e38
3859,700,8678,38.156,60.597,0,0.197,1.378,2.425,4.772,10.272,3.4e38
3860,700,8679,37.721,60.725,0,0.195,1.545,2.958,6.256,14.266,3.4e38
3861,700,8680,37.724,60.429,0,0.249,1.441,2.590,5.146,11.049,3.4e38
3862,700,8681,38.094,60.954,0,0.237,1.461,2.683,5.455,11.971,3.4e38
3863,700,8682,38.349,60.343,0,0.310,1.471,2.702,5.478,11.976,3.4e38
3864,700,8683,38.910,59.473,0,0.220,1.486,2.742,5.584,12.252,3.4e38
3865,700,8684,38.494,59.302,0,0.103,1.426,2.609,5.367,12.096,3.4e38
3866,700,8685,38.282,59.553,0,0.158,1.495,2.830,5.978,13.717,3.4e38
3867,700,8686,38.668,59.789,0,0.143,1.428,2.544,5.002,10.619,3.4e38
3868,700,8687,38.577,59.433,0,0.283,1.447,2.591,5.096,10.752,3.4e38
3869,700,8689,38.367,59.464,0,0.243,1.453,2.612,5.175,11.054,3.4e38
3870,700,8690,38.557,59.171,0,0.196,1.457,2.650,5.321,11.520,3.4e38
3871,700,8691,37.877,59.070,0,0.236,1.479,2.731,5.597,12.418,3.4e38
3872,700,8692,38.420,58.726,0,0.185,1.536,2.970,6.386,14.853,3.4e38
3873,700,8693,37.676,59.463,0,0.179,1.463,2.680,5.442,11.967,3.4e38
3874,700,8695,38.475,59.241,0,0.315,1.464,2.679,5.430,11.895,3.4e38
3875,700,8696,37.935,59.670,0,0.222,1.419,2.512,4.898,10.284,3.4e38
3876,700,8697,38.580,59.498,0,0.289,1.389,2.403,4.561,9.296,3.4e38
3877,700,8698,38.665,59.731,0,0.138,1.561,3.039,6.555,15.257,3.4e38
3878,700,8699,38.580,59.582,0,0.202,1.325,2.238,4.194,8.553,3.4e38
3879,700,8700,37.912,60.021,0,0.195,1.521,2.885,6.060,13.746,3.4e38
3880,700,8701,37.975,60.210,0,0.192,1.588,3.130,6.827,16.025,3.4e38
3881,700,8702,37.724,59.916,0,0.237,1.505,2.799,5.724,12.582,3.4e38
3882,700,8704,37.538,59.900,0,0.182,1.387,2.395,4.538,9.244,3.4e38
3883,700,8705,38.283,59.491,0,0.135,1.481,2.719,5.523,12.124,3.4e38
3884,700,8706,37.959,60.062,0,0.210,1.418,2.558,5.156,11.333,3.4e38
3885,700,8708,37.747,60.028,0,0.334,1.428,2.581,5.191,11.356,3.4e38
3886,700,8709,37.755,60.147,0,0.325,1.443,2.628,5.329,11.747,3.4e38
3887,700,8711,37.470,59.909,0,0.221,1.267,2.065,3.746,7.440,3.4e38
3888,700,8712,37.830,60.398,0,0.240,1.486,2.720,5.479,11.869,3.4e38
3889,700,8713,38.685,60.041,0,0.178,1.486,2.790,5.830,13.187,3.4e38
3890,700,8714,39.054,59.647,0,0.169,1.508,2.877,6.099,13.961,3.4e38
3891,700,8715,38.666,59.451,0,0.239,1.427,2.526,4.934,10.409,3.4e38
3892,700,8717,39.076,59.815,0,0.216,1.531,2.888,5.987,13.306,3.4e38
3893,700,8718,38.704,60.252,0,0.177,1.538,2.969,6.363,14.739,3.4e38
3894,701,8722,38.811,59.519,0,0.174,1.499,2.844,5.993,13.662,3.4e38
3895,701,8723,39.474,59.544,0,0.147,1.404,2.502,4.969,10.752,3.4e38
3896,701,8724,39.545,60.239,0,0.135,1.264,2.046,3.664,7.129,3.4e38
3897,701,8725,38.729,59.471,0,0.242,1.473,2.676,5.350,11.508,3.4e38
3898,701,8726,39.796,59.803,0,0.157,1.462,2.719,5.632,12.635,3.4e38
3899,701,8727,38.884,59.782,0,0.120,1.344,2.291,4.355,9.062,3.4e38
3900,701,8728,38.690,60.695,0,0.145,1.546,2.963,6.291,14.424,3.4e38
3901,702,8729,31.172,107.371,0,0.170,1.425,2.570,5.161,11.276,3.4e38
3902,702,8730,33.336,107.132,0,0.191,1.489,2.736,5.540,12.082,3.4e38
3903,702,8731,33.154,105.009,0,0.180,1.538,2.921,6.117,13.786,3.4e38
3904,702,8732,32.583,102.326,0,0.194,1.549,2.943,6.142,13.735,3.4e38
3905,702,8734,32.556,103.214,0,0.141,1.299,2.170,4.052,8.292,3.4e38
3906,702,8735,31.868,101.836,0,0.122,1.410,2.582,5.333,12.100,3.4e38
3907,703,8736,38.187,60.304,0,0.162,1.374,2.378,4.553,9.443,3.4e38
3908,703,8738,37.650,59.993,0,0.171,1.442,2.618,5.295,11.642,3.4e38
3909,704,8742,38.883,61.688,0,0.127,1.396,2.491,4.978,10.879,3.4e38
3910,704,8743,39.518,61.157,0,0.137,1.576,3.049,6.511,14.978,3.4e38
3911,704,8744,39.098,61.172,0,0.106,1.556,3.088,6.830,16.292,3.4e38
3912,704,8745,39.305,61.193,0,0.196,1.423,2.549,5.070,10.948,3.4e38
3913,704,8746,36.050,62.915,0,0.087,1.510,2.923,6.311,14.760,3.4e38
3914,704,8747,37.760,61.926,0,0.213,1.521,2.885,6.065,13.781,3.4e38
3915,704,8748,37.720,61.517,0,0.228,1.434,2.559,5.028,10.634,3.4e38
3916,704,8749,38.121,61.469,0,0.230,1.395,2.463,4.836,10.318,3.4e38
3917,704,8750,37.354,60.634,0,0.193,1.383,2.411,4.652,9.720,3.4e38
3918,704,8752,38.089,60.863,0,0.118,1.470,2.811,6.057,14.244,3.4e38
3919,705,8758,38.694,60.444,0,0.108,1.521,2.912,6.199,14.261,3.4e38
3920,705,8760,37.660,60.912,0,0.150,1.386,2.494,5.058,11.275,3.4e38
3921,705,8761,37.504,60.452,0,0.183,1.499,2.773,5.654,12.416,3.4e38
3922,705,8762,37.951,61.004,0,0.143,1.386,2.497,5.063,11.248,3.4e38
3923,705,8763,37.835,61.139,0,0.204,1.519,2.912,6.195,14.223,3.4e38
3924,705,8764,38.120,61.081,0,0.098,1.438,2.677,5.579,12.654,3.4e38
3925,705,8765,37.940,60.542,0,0.159,1.489,2.757,5.640,12.451,3.4e38
3926,705,8766,37.468,60.995,0,0.189,1.475,2.704,5.474,11.954,3.4e38
3927,705,8767,37.876,60.734,0,0.274,1.338,2.252,4.182,8.404,3.4e38
3928,705,8768,37.235,60.298,0,0.136,1.617,3.225,7.077,16.622,3.4e38
3929,705,8769,37.776,60.624,0,0.165,1.400,2.467,4.819,10.214,3.4e38
3930,705,8770,38.272,60.301,0,0.223,1.284,2.105,3.839,7.648,3.4e38
3931,705,8771,36.998,60.782,0,0.103,1.445,2.660,5.448,12.101,3.4e38
3932,706,8774,37.826,61.140,0,0.212,1.459,2.677,5.473,12.174,3.4e38
3933,706,8775,37.139,61.287,0,0.178,1.418,2.546,5.073,10.952,3.4e38
3934,706,8777,37.424,61.553,0,0.236,1.366,2.346,4.448,9.113,3.4e38
3935,706,8778,37.265,61.475,0,0.115,1.326,2.245,4.258,8.876,3.4e38
3936,706,8779,37.232,61.303,0,0.161,1.660,3.359,7.442,17.586,3.4e38
3937,707,8780,78.907,55.642,0,0.309,1.471,2.688,5.423,11.811,3.4e38
3938,707,8781,78.574,56.028,0,0.224,1.454,2.686,5.536,12.402,3.4e38
3939,707,8783,79.393,56.458,0,0.303,1.516,2.864,5.982,13.483,3.4e38
3940,707,8784,78.838,56.128,0,0.272,1.462,2.698,5.553,12.434,3.4e38
3941,707,8785,79.080,56.514,0,0.194,1.568,3.005,6.329,14.311,3.4e38
3942,707,8786,78.000,55.948,0,0.179,1.453,2.687,5.572,12.639,3.4e38
3943,707,8787,78.256,57.358,0,0.154,1.503,2.835,5.964,13.640,3.4e38
3944,707,8789,78.075,57.406,0,0.212,1.432,2.595,5.229,11.430,3.4e38
3945,708,8793,38.549,61.960,0,0.218,1.417,2.530,5.021,10.834,3.4e38
3946,708,8795,38.503,61.527,0,0.127,1.442,2.602,5.212,11.321,3.4e38
3947,709,8794,77.408,55.936,0,0.141,1.550,2.991,6.382,14.678,3.4e38
3948,709,8796,78.155,56.501,0,0.239,1.493,2.787,5.760,12.853,3.4e38
3949,709,8797,78.625,56.373,0,0.164,1.486,2.757,5.656,12.517,3.4e38
3950,709,8798,79.419,56.495,0,0.147,1.540,3.010,6.574,15.568,3.4e38
3951,709,8799,78.274,55.770,0,0.190,1.653,3.328,7.360,17.422,3.4e38
3952,709,8800,79.069,55.714,0,0.141,1.442,2.635,5.350,11.778,3.4e38
3953,709,8801,77.713,56.675,0,0.196,1.552,2.994,6.381,14.645,3.4e38
3954,709,8803,77.268,56.205,0,0.186,1.466,2.655,5.279,11.266,3.4e38
3955,710,8802,38.479,61.748,0,0.245,1.387,2.400,4.576,9.413,3.4e38
3956,710,8804,38.408,60.747,0,0.213,1.433,2.598,5.237,11.475,3.4e38
3957,710,8805,38.392,61.027,0,0.238,1.466,2.705,5.536,12.256,3.4e38
3958,710,8807,38.715,60.965,0,0.121,1.294,2.178,4.097,8.438,3.4e38
3959,710,8808,37.941,60.616,0,0.156,1.573,3.021,6.371,14.400,3.4e38
3960,710,8810,38.301,61.359,0,0.091,1.260,2.133,4.156,9.115,3.4e38
3961,710,8812,38.824,60.834,0,0.115,1.421,2.552,5.091,11.018,3.4e38
3962,711,8816,78.998,55.926,0,0.250,1.658,3.384,7.612,18.354,3.4e38
3963,711,8817,78.268,55.915,0,0.145,1.632,3.330,7.493,18.064,3.4e38
3964,711,8818,77.969,57.449,0,0.261,1.446,2.633,5.315,11.606,3.4e38
3965,712,8822,79.222,56.111,0,0.202,1.598,3.161,6.916,16.303,3.4e38
3966,712,8823,78.558,56.482,0,0.239,1.518,2.829,5.814,12.871,3.4e38
3967,712,8824,78.430,56.287,0,0.313,1.610,3.173,6.881,16.014,3.4e38
3968,712,8825,77.672,56.526,0,0.166,1.636,3.246,7.061,16.432,3.4e38
3969,712,8826,78.024,56.973,0,0.134,1.585,3.122,6.816,16.048,3.4e38
3970,712,8827,78.273,56.108,0,0.128,1.541,2.968,6.336,14.596,3.4e38
3971,712,8828,77.862,56.966,0,0.238,1.563,3.064,6.670,15.669,3.4e38
3972,713,8833,78.122,55.613,0,0.182,1.396,2.474,4.882,10.489,3.4e38
3973,713,8835,77.174,56.962,0,0.065,1.397,2.587,5.450,12.649,3.4e38
3974,713,8836,77.432,58.301,0,0.124,1.544,3.032,6.665,15.909,3.4e38
3975,714,8839,77.437,56.210,0,0.145,1.659,3.371,7.541,18.101,3.4e38
3976,714,8841,77.444,56.228,0,0.294,1.457,2.643,5.292,11.425,3.4e38
3977,714,8842,78.651,55.553,0,0.229,1.504,2.793,5.724,12.648,3.4e38
3978,714,8843,78.880,55.453,0,0.247,1.449,2.644,5.350,11.708,3.4e38
3979,714,8844,78.895,55.614,0,0.386,1.498,2.778,5.678,12.482,3.4e38
3980,714,8845,78.568,55.780,0,0.140,1.539,2.940,6.197,14.048,3.4e38
3981,714,8846,78.282,57.009,0,0.252,1.575,3.051,6.513,14.941,3.4e38
3982,714,8848,77.936,56.551,0,0.157,1.358,2.381,4.694,10.187,3.4e38
3983,714,8849,76.793,55.961,0,0.142,1.569,3.058,6.587,15.268,3.4e38
3984,714,8850,77.455,55.982,0,0.189,1.475,2.735,5.638,12.606,3.4e38
3985,714,8851,77.315,56.293,0,0.119,1.486,2.785,5.817,13.196,3.4e38
3986,715,8855,78.079,56.513,0,0.238,1.595,3.140,6.805,15.811,3.4e38
3987,715,8856,78.142,56.472,0,0.135,1.481,2.747,5.660,12.629,3.4e38
3988,715,8857,77.719,56.630,0,0.179,1.489,2.786,5.784,12.982,3.4e38
3989,715,8858,77.614,57.317,0,0.186,1.472,2.719,5.583,12.437,3.4e38
3990,715,8859,77.227,57.324,0,0.163,1.554,2.999,6.397,14.692,3.4e38
3991,715,8860,77.578,57.599,0,0.112,1.480,2.744,5.647,12.579,3.4e38
3992,715,8861,77.677,56.941,0,0.147,1.600,3.223,7.239,17.599,3.4e38
3993,716,8864,78.558,58.164,0,0.134,1.392,2.454,4.797,10.161,3.4e38
3994,716,8865,78.048,57.850,0,0.200,1.536,2.944,6.247,14.297,3.4e38
3995,717,8868,79.341,57.462,0,0.184,1.564,3.032,6.500,15.018,3.4e38
3996,717,8870,77.743,57.459,0,0.287,1.486,2.744,5.597,12.329,3.4e38
3997,717,8871,76.826,56.354,0,0.132,1.415,2.544,5.107,11.186,3.4e38
3998,718,8872,24.519,85.159,0,0.229,1.326,2.222,4.117,8.276,3.4e38
3999,718,8873,23.906,85.615,0,0.118,1.376,2.455,4.948,10.982,3.4e38
4000,719,8874,77.552,56.308,0,0.173,1.536,2.938,6.204,14.091,3.4e38
4001,719,8875,77.177,56.400,0,0.136,1.394,2.518,5.091,11.219,3.4e38
4002,719,8876,76.454,56.501,0,0.147,1.544,2.955,6.251,14.243,3.4e38
4003,719,8877,78.439,56.913,0,0.230,1.559,3.005,6.405,14.715,3.4e38
4004,719,8879,77.203,57.615,0,0.205,1.411,2.541,5.125,11.303,3.4e38
4005,719,8880,77.913,57.509,0,0.212,1.529,2.913,6.152,14.039,3.4e38
4006,719,8881,78.099,57.329,0,0.307,1.479,2.745,5.657,12.632,3.4e38
4007,719,8883,77.601,57.447,0,0.218,1.411,2.483,4.813,10.068,3.4e38
4008,719,8885,77.311,56.722,0,0.167,1.512,2.833,5.854,13.017,3.4e38
4009,719,8887,77.426,56.313,0,0.171,1.506,2.858,6.024,13.705,3.4e38
4010,719,8888,76.541,56.531,0,0.194,1.662,3.366,7.483,17.786,3.4e38
4011,719,8889,77.010,57.406,0,0.067,1.289,2.169,4.126,8.691,3.4e38
4012,720,8882,44.318,50.313,0,0.179,1.482,2.714,5.461,11.796,3.4e38
4013,720,8884,44.247,50.987,0,0.144,1.497,2.816,5.881,13.280,3.4e38
4014,720,8886,45.109,51.520,0,0.106,1.440,2.609,5.242,11.403,3.4e38
4015,721,8892,78.243,56.905,0,0.162,1.459,2.733,5.753,13.223,3.4e38
4016,721,8893,78.193,56.332,0,0.290,1.468,2.700,5.507,12.171,3.4e38
4017,721,8894,78.182,56.513,0,0.296,1.504,2.812,5.802,12.891,3.4e38
4018,721,8896,77.740,56.371,0,0.263,1.495,2.760,5.603,12.228,3.4e38
4019,721,8898,77.444,56.265,0,0.199,1.483,2.715,5.468,11.830,3.4e38
4020,721,8899,77.341,56.460,0,0.157,1.447,2.649,5.402,11.980,3.4e38
4021,721,8900,77.376,57.480,0,0.220,1.381,2.384,4.541,9.345,3.4e38
4022,721,8901,77.749,57.199,0,0.114,1.453,2.676,5.507,12.355,3.4e38
4023,722,8905,108.788,64.826,0,0.062,1.292,2.189,4.193,8.910,3.4e38
4024,722,8907,113.885,68.566,0,0.073,1.186,1.793,2.990,5.439,3.4e38
4025,723,8909,77.464,57.378,0,0.155,1.391,2.418,4.642,9.629,3.4e38
4026,723,8911,77.007,56.672,0,0.131,1.711,3.587,8.248,20.230,3.4e38
4027,723,8913,76.813,56.453,0,0.112,1.477,2.707,5.479,11.946,3.4e38
4028,723,8915,76.816,56.593,0,0.198,1.732,3.590,8.127,19.608,3.4e38
4029,723,8917,76.238,57.309,0,0.108,1.665,3.418,7.743,18.802,3.4e38
